ARG_ID,MGE_ID,Donor,Pre,Post,PatientCount
KPC,gene:plasmid:92105,0,1,0,1
KPC,gene:plasmid:92106,0,1,0,1
KPC,gene:plasmid:92107,0,1,0,1
KPC,gene:plasmid:92108,0,1,0,1
KPC,gene:plasmid:92109,0,1,0,1
KPC,gene:plasmid:92110,0,1,0,1
KPC,gene:plasmid:92111,0,1,0,1
KPC,gene:plasmid:92112,0,1,0,1
KPC,gene:plasmid:92113,0,1,0,1
KPC,gene:plasmid:92114,0,1,0,1
KPC,gene:plasmid:92115,0,1,0,1
KPC,gene:plasmid:92116,0,1,0,1
KPC,gene:plasmid:92118,0,1,0,1
KPC,gene:plasmid:92124,0,1,0,1
KPC,gene:plasmid:92128,0,1,0,1
KPC,gene:plasmid:92129,0,1,0,1
KPC,gene:plasmid:92130,0,1,0,1
KPC,gene:plasmid:92131,0,1,0,1
KPC,gene:plasmid:92132,0,1,0,1
KPC,gene:plasmid:92137,0,1,0,1
KPC,gene:plasmid:92139,0,1,0,1
KPNE,gene:plasmid:16026,0,1,0,4
KPNE,gene:plasmid:16027,0,1,0,4
KPNE,gene:plasmid:16028,0,1,0,1
KPNE,gene:plasmid:16029,0,1,0,3
KPNE,gene:plasmid:16031,0,1,0,3
KPNE,gene:plasmid:16032,0,1,0,3
KPNE,gene:plasmid:92146,0,1,0,1
KPNE,gene:plasmid:92147,0,1,0,3
KPNF,gene:plasmid:16027,0,0,1,1
KPNF,gene:plasmid:16029,0,0,1,1
KPNF,gene:plasmid:16031,0,0,1,1
KPNF,gene:plasmid:16032,0,0,1,1
KPNF,gene:plasmid:83785,0,0,1,1
KPNF,gene:plasmid:92147,0,0,1,1
KPNO,gene:plasmid:86179,0,1,0,1
LEN,gene:plasmid:16026,0,1,0,1
LEN,gene:plasmid:16027,0,1,0,2
LEN,gene:plasmid:16028,0,1,0,1
LEN,gene:plasmid:16029,0,1,0,2
LEN,gene:plasmid:16031,0,1,0,1
LEN,gene:plasmid:16032,0,1,0,2
LEN,gene:plasmid:83785,0,1,0,1
LEN,gene:plasmid:92147,0,1,0,2
LEN,gene:plasmid:93482,0,1,0,1
LMRD,gene:plasmid:135959,0,0,1,1
LMRD,gene:plasmid:135980,0,0,1,1
LNUA,gene:plasmid:17121,0,1,0,1
LNUC,gene:plasmid:15551,0,1,0,1
LNUG,gene:plasmid:15569,0,1,0,1
LPTD,gene:plasmid:21346,0,1,0,1
MARA,gene:plasmid:20177,0,1,0,1
MARA,gene:plasmid:21988,0,0,1,1
MARA,gene:plasmid:93486,0,0,1,2
MARA,gene:plasmid:93486,0,1,0,1
MARR,gene:plasmid:117704,0,0,1,1
MARR,gene:plasmid:117704,0,1,0,1
MARR,gene:plasmid:117772,0,0,1,1
MARR,gene:plasmid:117772,0,1,0,1
MARR,gene:plasmid:117783,0,0,1,1
MARR,gene:plasmid:117783,0,1,0,1
MARR,gene:plasmid:155982,0,1,0,1
MARR,gene:plasmid:155982,0,1,1,1
MARR,gene:plasmid:156169,0,1,0,1
MARR,gene:plasmid:156169,0,1,1,1
MARR,gene:plasmid:24249,0,0,1,1
MCR,gene:plasmid:92008,0,1,0,1
MDTA,gene:plasmid:87050,0,0,1,1
MDTA,gene:plasmid:87050,0,1,0,1
MDTA,gene:plasmid:87051,0,0,1,1
MDTA,gene:plasmid:87051,0,1,0,1
MDTB,gene:plasmid:119681,0,1,0,1
MDTB,gene:plasmid:134726,0,1,0,4
MDTB,gene:plasmid:134726,0,1,1,1
MDTB,gene:plasmid:21818,0,1,0,1
MDTB,gene:plasmid:30839,0,1,0,1
MDTK,gene:plasmid:119871,0,0,1,1
MDTK,gene:plasmid:149415,0,1,1,1
MDTK,gene:plasmid:153884,0,1,1,1
MDTK,gene:plasmid:153886,0,1,1,1
MDTK,gene:plasmid:153887,0,0,1,1
MDTK,gene:plasmid:154014,0,0,1,1
MDTK,gene:plasmid:21988,0,1,1,1
MDTK,gene:plasmid:91800,0,1,1,1
MDTK,gene:plasmid:91802,0,1,0,1
MDTK,gene:plasmid:93474,0,1,1,1
MDTK,gene:plasmid:93475,0,1,1,1
MEFA,gene:plasmid:147544,0,1,0,1
MEFA,gene:plasmid:97786,0,1,0,1
MEFE,gene:plasmid:141421,1,0,0,1
MEFE,gene:plasmid:141423,1,0,0,1
MEFE,gene:plasmid:141425,1,0,0,1
MEFE,gene:plasmid:141426,0,0,1,10
MEFE,gene:plasmid:141426,0,1,0,3
MEFE,gene:plasmid:141426,1,0,0,9
MEFE,gene:plasmid:141426,1,0,1,4
MEFE,gene:plasmid:141427,0,0,1,2
MEFE,gene:plasmid:141427,0,1,0,1
MEFE,gene:plasmid:141427,1,0,0,6
MEFE,gene:plasmid:141427,1,0,1,2
MEFE,gene:plasmid:141429,1,0,0,1
MEFE,gene:plasmid:82630,0,0,1,1
MERR,gene:plasmid:136305,0,0,1,1
MERR,gene:plasmid:151054,0,0,1,1
MERR,gene:plasmid:151055,0,0,1,1
MERR,gene:plasmid:15293,0,1,0,1
MERR,gene:plasmid:87432,0,0,1,2
MERR,gene:plasmid:88409,0,1,0,1
MERR1,gene:plasmid:123182,0,0,1,1
MERR1,gene:plasmid:123184,0,1,0,1
MERR1,gene:plasmid:136188,0,0,1,1
MERR1,gene:plasmid:151216,0,0,1,1
MERR1,gene:plasmid:151217,0,0,1,1
MERR1,gene:plasmid:151273,0,0,1,1
MERR1,gene:plasmid:151274,0,0,1,1
MERR1,gene:plasmid:151275,0,0,1,1
MERR1,gene:plasmid:151291,0,0,1,1
MERR1,gene:plasmid:151429,0,0,1,1
MERR1,gene:plasmid:19401,0,0,1,1
MERR1,gene:plasmid:19402,0,0,1,1
MERR1,gene:plasmid:19403,0,0,1,1
MERR1,gene:plasmid:19489,0,0,1,1
MERR1,gene:plasmid:19506,0,0,1,1
MERR1,gene:plasmid:19728,0,0,1,1
MERR1,gene:plasmid:24674,0,0,1,1
MERR1,gene:plasmid:24792,0,0,1,1
MERR1,gene:plasmid:24799,0,0,1,1
MERR1,gene:plasmid:24800,0,0,1,1
MERR1,gene:plasmid:24804,0,0,1,1
MERR1,gene:plasmid:24807,0,0,1,1
MERR1,gene:plasmid:83768,0,0,1,1
MERR1,gene:plasmid:83928,0,0,1,1
MERR1,gene:plasmid:83934,0,0,1,1
MERR1,gene:plasmid:91552,0,0,1,1
MERR1,gene:plasmid:91555,0,0,1,1
MERR1,gene:plasmid:91569,0,0,1,1
MERR1,gene:plasmid:91581,0,0,1,1
MERR1,gene:plasmid:91599,0,0,1,1
MERR1,gene:plasmid:91606,0,0,1,1
MERR1,gene:plasmid:91640,0,0,1,1
MERR1,gene:plasmid:91643,0,0,1,1
MERR1,gene:plasmid:91648,0,0,1,1
MERR1,gene:plasmid:91662,0,0,1,1
MERR1,gene:plasmid:91678,0,0,1,1
MERR2,gene:plasmid:148146,0,1,0,1
MERR2,gene:plasmid:154402,0,1,0,1
MERR2,gene:plasmid:154403,0,1,0,1
MERR2,gene:plasmid:154407,0,1,0,1
MERR2,gene:plasmid:154408,0,1,0,1
MERR2,gene:plasmid:154409,0,1,0,1
MERR2,gene:plasmid:154410,0,1,0,1
MERR2,gene:plasmid:154411,0,1,0,1
MERR2,gene:plasmid:154412,0,1,0,1
MERR2,gene:plasmid:154413,0,1,0,1
MERR2,gene:plasmid:154414,0,1,0,1
MERR2,gene:plasmid:154416,0,1,0,1
MERR2,gene:plasmid:154418,0,1,0,1
MERR2,gene:plasmid:154420,0,1,0,1
MERR2,gene:plasmid:154421,0,1,0,1
MERR2,gene:plasmid:154422,0,1,0,1
MERR2,gene:plasmid:154442,0,1,0,1
MERR2,gene:plasmid:154443,0,1,0,1
MERR2,gene:plasmid:154444,0,1,0,1
MERR2,gene:plasmid:154450,0,1,0,1
MERR2,gene:plasmid:154459,0,1,0,1
MERR2,gene:plasmid:154460,0,1,0,1
MERR2,gene:plasmid:88353,0,1,0,1
MERR2,gene:plasmid:88382,0,1,0,1
MERR2,gene:plasmid:88383,0,1,0,1
MERR2,gene:plasmid:88384,0,1,0,1
MERR2,gene:plasmid:88387,0,1,0,1
MERR2,gene:plasmid:88389,0,1,0,1
MERR2,gene:plasmid:88392,0,1,0,1
MERR2,gene:plasmid:88393,0,1,0,1
MERR2,gene:plasmid:88395,0,1,0,1
MERR2,gene:plasmid:88401,0,1,0,1
MERR2,gene:plasmid:88405,0,1,0,1
MERR2,gene:plasmid:88406,0,1,0,1
MERR2,gene:plasmid:88407,0,1,0,1
MERR2,gene:plasmid:88430,0,1,0,1
MERR2,gene:plasmid:92068,0,1,0,1
MERR2,gene:plasmid:92110,0,1,0,1
MERR2,gene:plasmid:92113,0,1,0,1
MERR2,gene:plasmid:92114,0,1,0,1
MERR2,gene:plasmid:92115,0,1,0,1
MERR2,gene:plasmid:92118,0,1,0,1
MERR2,gene:plasmid:92120,0,1,0,1
MERR2,gene:plasmid:92124,0,1,0,1
MERR2,gene:plasmid:92127,0,1,0,1
MERR2,gene:plasmid:92132,0,1,0,1
MGTA,gene:plasmid:123163,1,0,0,1
MGTA,gene:plasmid:123244,1,0,0,1
MGTA,gene:plasmid:123245,1,0,0,1
MGTA,gene:plasmid:123246,1,0,0,1
MGTA,gene:plasmid:123247,1,0,0,1
MGTA,gene:plasmid:123248,1,0,0,1
MGTA,gene:plasmid:123249,1,0,0,1
MGTA,gene:plasmid:123250,1,0,0,1
MGTA,gene:plasmid:123251,1,0,0,1
MGTA,gene:plasmid:123252,1,0,0,1
MGTA,gene:plasmid:123253,1,0,0,1
MGTA,gene:plasmid:123254,1,0,0,1
MGTA,gene:plasmid:123256,1,0,0,1
MGTA,gene:plasmid:123260,1,0,0,1
MGTA,gene:plasmid:123360,1,0,0,1
MGTA,gene:plasmid:123361,1,0,0,1
MGTA,gene:plasmid:123362,1,0,0,1
MGTA,gene:plasmid:123363,1,0,0,1
MGTA,gene:plasmid:123364,1,0,0,1
MGTA,gene:plasmid:154398,1,0,0,1
MGTA,gene:plasmid:156052,0,0,1,1
MGTA,gene:plasmid:84559,0,1,0,1
MGTA,gene:plasmid:84559,1,0,0,1
MGTA,gene:plasmid:84560,1,0,0,1
MGTA,gene:plasmid:84566,0,1,0,1
MGTA,gene:plasmid:88328,0,0,1,1
MGTA,gene:plasmid:88329,0,0,1,1
MGTA,gene:plasmid:88468,0,1,0,1
MGTA,gene:plasmid:93495,0,0,1,1
MNTH,gene:plasmid:134726,0,0,1,11
MNTH,gene:plasmid:134726,0,1,0,12
MNTH,gene:plasmid:134726,0,1,1,2
MODC,gene:plasmid:123175,0,0,1,2
MODC,gene:plasmid:88435,0,0,1,1
MODC,gene:plasmid:88436,0,0,1,1
MODC,gene:plasmid:88437,0,0,1,2
MPHA,gene:plasmid:14231,0,1,1,1
MPHA,gene:plasmid:158565,0,1,0,1
MPHA,gene:plasmid:158565,1,0,0,1
MPHA,gene:plasmid:158573,0,0,1,1
MPHA,gene:plasmid:158573,0,1,0,1
MPHA,gene:plasmid:158595,0,0,1,2
MPHA,gene:plasmid:158595,0,1,0,1
MPHA,gene:plasmid:158836,0,1,1,1
MPHA,gene:plasmid:158837,0,0,1,2
MPHA,gene:plasmid:158837,0,1,0,2
MPHA,gene:plasmid:158838,0,0,1,4
MPHA,gene:plasmid:158838,0,1,0,2
MPHA,gene:plasmid:158838,0,1,1,1
MPHA,gene:plasmid:158838,1,0,0,1
MPHA,gene:plasmid:158860,0,0,1,2
MPHA,gene:plasmid:158860,0,1,0,1
MPHA,gene:plasmid:158860,1,0,0,1
MPHA,gene:plasmid:87417,0,0,1,2
MPHA,gene:plasmid:87417,0,1,0,1
MPHA,gene:plasmid:87420,0,0,1,2
MPHA,gene:plasmid:87420,0,1,0,3
MPHA,gene:plasmid:87420,1,0,0,1
MPHA,gene:plasmid:87421,0,0,1,3
MPHA,gene:plasmid:87421,0,1,0,2
MPRF,gene:plasmid:14401,0,0,1,1
MPRF,gene:plasmid:14403,0,0,1,1
MSBA,gene:plasmid:155983,1,0,0,1
MSBA,gene:plasmid:155991,1,0,0,1
MSBA,gene:plasmid:156052,0,1,0,1
MSBA,gene:plasmid:156052,1,0,0,1
MSBA,gene:plasmid:88468,1,0,0,1
NCRA,gene:plasmid:87452,0,0,1,1
NCRAN,gene:plasmid:117704,0,0,1,1
NCRAN,gene:plasmid:117783,0,0,1,1
NCRAN,gene:plasmid:154064,0,1,0,1
NCRAN,gene:plasmid:154065,0,1,0,1
NIKC,gene:plasmid:86276,0,0,1,1
NIKC,gene:plasmid:86276,0,1,0,1
NIRA,gene:plasmid:92005,0,1,0,1
NMPC,gene:plasmid:134726,0,1,0,1
NMPC,gene:plasmid:154014,0,1,0,1
NMPC,gene:plasmid:21988,0,0,1,1
NMPC,gene:plasmid:21988,0,1,0,1
NMPC,gene:plasmid:21989,0,1,0,1
OMP37,gene:plasmid:124699,0,1,0,2
OMP37,gene:plasmid:125744,0,1,0,1
OMP37,gene:plasmid:148055,0,1,0,1
OMP37,gene:plasmid:93482,0,1,0,5
OMPA,gene:plasmid:119478,0,1,0,2
OMPA,gene:plasmid:119510,0,1,0,1
OMPA,gene:plasmid:119512,0,1,0,2
OMPA,gene:plasmid:124311,0,1,0,4
OMPA,gene:plasmid:124575,0,1,0,3
OMPA,gene:plasmid:125744,0,0,1,2
OMPA,gene:plasmid:125744,0,1,0,6
OMPA,gene:plasmid:130030,0,0,1,1
OMPA,gene:plasmid:146529,0,1,0,1
OMPA,gene:plasmid:153887,0,1,0,1
OMPA,gene:plasmid:24608,0,1,0,1
OMPA,gene:plasmid:24609,0,0,1,1
OMPA,gene:plasmid:24610,0,1,0,3
OMPA,gene:plasmid:27818,0,1,0,1
OMPA,gene:plasmid:91802,0,1,0,3
OMPA,gene:plasmid:93463,0,1,0,1
OMPA,gene:plasmid:93474,0,1,0,1
OMPA,gene:plasmid:93475,0,1,0,1
OQXA,gene:plasmid:116667,0,1,0,1
OQXA,gene:plasmid:119871,0,1,0,1
OQXA,gene:plasmid:119871,0,1,1,1
OQXA,gene:plasmid:134726,0,0,1,1
OQXA,gene:plasmid:136282,0,0,1,1
OQXA,gene:plasmid:149415,0,1,0,1
OQXA,gene:plasmid:149415,0,1,1,1
OQXA,gene:plasmid:153884,0,0,1,1
OQXA,gene:plasmid:154014,0,1,0,2
OQXA,gene:plasmid:21842,0,0,1,1
OQXA,gene:plasmid:21842,0,1,0,2
OQXA,gene:plasmid:21988,0,1,1,1
OQXA,gene:plasmid:24693,0,1,0,1
OQXA,gene:plasmid:91800,0,0,1,1
OQXA,gene:plasmid:91801,0,0,1,1
OQXA,gene:plasmid:91802,0,0,1,1
OQXA,gene:plasmid:93474,0,1,0,1
OQXA,gene:plasmid:93482,0,1,0,1
OQXA,gene:plasmid:93486,0,1,0,1
OQXA,gene:plasmid:93494,0,1,0,1
OQXB,gene:plasmid:119655,0,1,0,3
OQXB,gene:plasmid:119658,0,1,0,3
OQXB,gene:plasmid:123338,0,1,0,1
OQXB,gene:plasmid:133691,0,1,0,2
OQXB,gene:plasmid:134726,0,1,0,1
OQXB,gene:plasmid:149414,0,1,0,2
OQXB,gene:plasmid:149415,0,1,0,4
OQXB,gene:plasmid:155970,0,1,0,2
OQXB,gene:plasmid:157415,0,1,0,2
OQXB,gene:plasmid:20177,0,1,0,4
OQXB,gene:plasmid:21240,0,1,0,3
OQXB,gene:plasmid:21818,0,1,0,1
OQXB,gene:plasmid:21828,0,1,0,4
OQXB,gene:plasmid:88436,0,1,0,4
OQXB,gene:plasmid:93494,0,1,0,4
ORN,gene:plasmid:119655,0,1,0,1
ORN,gene:plasmid:133691,0,1,0,1
ORN,gene:plasmid:149414,0,1,0,1
ORN,gene:plasmid:154014,0,1,0,1
ORN,gene:plasmid:91947,0,1,0,1
OXA,gene:plasmid:117750,0,0,1,1
OXA,gene:plasmid:117766,0,0,1,1
OXYRKP,gene:plasmid:157741,0,1,0,1
PCOA,gene:plasmid:147501,0,0,1,2
PCOA,gene:plasmid:153906,0,0,1,1
PCOA,gene:plasmid:153906,0,1,0,3
PCOA,gene:plasmid:88312,0,0,1,1
PCOA,gene:plasmid:88313,0,0,1,1
PCOA,gene:plasmid:91980,0,0,1,1
PCOE,gene:plasmid:123168,0,0,1,2
PCOE,gene:plasmid:123169,0,0,1,2
PCOE,gene:plasmid:123170,0,0,1,2
PCOE,gene:plasmid:123171,0,0,1,2
PCOE,gene:plasmid:123173,0,0,1,2
PCOE,gene:plasmid:123174,0,0,1,2
PCOE,gene:plasmid:123175,0,0,1,2
PCOE,gene:plasmid:156035,0,1,0,1
PCOE,gene:plasmid:88298,0,1,0,1
PCOE,gene:plasmid:88299,0,1,0,1
PCOE,gene:plasmid:88302,0,1,0,1
PCOE,gene:plasmid:88458,0,1,0,1
PCOE,gene:plasmid:88459,0,1,0,1
PCOE,gene:plasmid:88461,0,1,0,1
PCOE,gene:plasmid:88462,0,1,0,1
PCOE,gene:plasmid:88463,0,1,0,1
PCOE,gene:plasmid:88465,0,1,0,1
PCOE,gene:plasmid:88466,0,1,0,1
PCOE,gene:plasmid:88468,0,0,1,1
PCOE,gene:plasmid:88468,0,1,0,1
PCOE,gene:plasmid:88472,0,1,0,1
PHOR,gene:plasmid:155983,0,1,0,1
PHOR,gene:plasmid:155991,0,1,0,1
PHOR,gene:plasmid:156052,0,1,0,1
PHOR,gene:plasmid:91918,0,1,0,1
PHOR,gene:plasmid:91985,0,1,0,1
PITA,gene:plasmid:117442,0,0,1,1
PITA,gene:plasmid:154099,0,0,1,1
PITA,gene:plasmid:154100,0,0,1,1
PITA,gene:plasmid:24694,0,0,1,2
PITA,gene:plasmid:24694,0,1,0,1
PMRF,gene:plasmid:134726,0,0,1,2
PMRF,gene:plasmid:88431,0,0,1,1
PMRF,gene:plasmid:88432,0,0,1,1
PMRF,gene:plasmid:88433,0,0,1,1
PSTC,gene:plasmid:117671,0,0,1,1
PSTC,gene:plasmid:117686,0,0,1,1
PSTC,gene:plasmid:117701,0,0,1,1
PSTC,gene:plasmid:123887,0,0,1,1
PSTC,gene:plasmid:123888,0,0,1,1
PSTC,gene:plasmid:28516,0,0,1,1
PSTS,gene:plasmid:21818,0,1,0,5
PSTS,gene:plasmid:85992,0,1,0,1
PSTS,gene:plasmid:86276,0,1,0,5
QACEDELTA1,gene:plasmid:158836,0,0,1,1
QACEDELTA1,gene:plasmid:158838,0,0,1,1
QACEDELTA1,gene:plasmid:87420,0,0,1,1
QACG,gene:plasmid:15404,0,1,0,1
QNRB,gene:plasmid:118151,0,0,1,1
QNRB,gene:plasmid:120829,0,0,1,1
QNRB,gene:plasmid:154014,0,1,0,1
RMTC,gene:plasmid:109054,0,0,1,1
RMTC,gene:plasmid:136206,0,0,1,1
RMTC,gene:plasmid:136251,0,0,1,1
RMTC,gene:plasmid:83908,0,0,1,1
RMTC,gene:plasmid:91073,0,0,1,1
RMTC,gene:plasmid:91140,0,0,1,1
RMTC,gene:plasmid:91536,0,0,1,1
RMTC,gene:plasmid:91541,0,0,1,1
RMTC,gene:plasmid:91550,0,0,1,1
RMTC,gene:plasmid:91563,0,0,1,1
RMTC,gene:plasmid:91567,0,0,1,1
RMTC,gene:plasmid:91573,0,0,1,1
RMTC,gene:plasmid:91574,0,0,1,1
RMTC,gene:plasmid:91594,0,0,1,1
RMTC,gene:plasmid:91595,0,0,1,1
RMTC,gene:plasmid:91596,0,0,1,1
RMTC,gene:plasmid:91609,0,0,1,1
RMTC,gene:plasmid:91612,0,0,1,1
RMTC,gene:plasmid:91615,0,0,1,1
RMTC,gene:plasmid:91619,0,0,1,1
RMTC,gene:plasmid:91621,0,0,1,1
RMTC,gene:plasmid:91625,0,0,1,1
RMTC,gene:plasmid:91626,0,0,1,1
RMTC,gene:plasmid:91631,0,0,1,1
RMTC,gene:plasmid:91644,0,0,1,1
RMTC,gene:plasmid:91650,0,0,1,1
RMTC,gene:plasmid:91679,0,0,1,1
RMTC,gene:plasmid:91682,0,0,1,1
RMTC,gene:plasmid:91685,0,0,1,1
RMTC,gene:plasmid:91693,0,0,1,1
RMTC,gene:plasmid:91700,0,0,1,1
RMTC,gene:plasmid:91710,0,0,1,1
RMTC,gene:plasmid:91714,0,0,1,1
RMTC,gene:plasmid:91716,0,0,1,1
RPOS,gene:plasmid:158858,0,0,1,1
RPOS,gene:plasmid:21336,0,1,1,1
RPOS,gene:plasmid:21842,0,0,1,1
RPOS,gene:plasmid:21842,0,1,0,5
RPOS,gene:plasmid:21843,0,1,0,2
RPOS,gene:plasmid:21843,0,1,1,1
RPOS,gene:plasmid:88431,0,1,0,1
RPOS,gene:plasmid:88432,0,1,0,1
RPOS,gene:plasmid:88433,0,1,0,1
SAT,gene:plasmid:135617,0,1,0,1
SAT,gene:plasmid:15664,0,1,0,1
SHV,gene:plasmid:16026,0,0,1,3
SHV,gene:plasmid:16026,0,1,0,5
SHV,gene:plasmid:16027,0,0,1,3
SHV,gene:plasmid:16027,0,1,0,5
SHV,gene:plasmid:16028,0,0,1,1
SHV,gene:plasmid:16028,0,1,0,4
SHV,gene:plasmid:16029,0,0,1,1
SHV,gene:plasmid:16029,0,1,0,4
SHV,gene:plasmid:16031,0,0,1,3
SHV,gene:plasmid:16031,0,1,0,5
SHV,gene:plasmid:16032,0,0,1,3
SHV,gene:plasmid:16032,0,1,0,5
SHV,gene:plasmid:83772,0,1,0,1
SHV,gene:plasmid:83812,0,1,0,1
SHV,gene:plasmid:92146,0,0,1,2
SHV,gene:plasmid:92146,0,1,0,1
SHV,gene:plasmid:92147,0,0,1,3
SHV,gene:plasmid:92147,0,1,0,1
SILA,gene:plasmid:147496,0,1,0,1
SILA,gene:plasmid:155964,0,0,1,1
SILA,gene:plasmid:93486,0,1,0,1
SILB,gene:plasmid:147495,0,1,0,1
SILB,gene:plasmid:153905,0,1,0,1
SILB,gene:plasmid:153906,0,1,0,1
SILB,gene:plasmid:93486,0,0,1,1
SILC,gene:plasmid:121554,0,1,1,1
SILC,gene:plasmid:135994,0,0,1,1
SILC,gene:plasmid:136001,0,0,1,1
SILC,gene:plasmid:139613,0,0,1,1
SILC,gene:plasmid:139642,0,1,0,1
SILC,gene:plasmid:139674,0,0,1,3
SILC,gene:plasmid:147172,0,1,0,1
SILC,gene:plasmid:147498,0,0,1,1
SILC,gene:plasmid:147501,0,1,0,1
SILC,gene:plasmid:153900,0,1,0,2
SILC,gene:plasmid:153901,0,1,0,2
SILC,gene:plasmid:153902,0,1,0,2
SILC,gene:plasmid:153903,0,0,1,1
SILC,gene:plasmid:153905,0,0,1,1
SILC,gene:plasmid:153906,0,0,1,3
SILC,gene:plasmid:153906,0,1,0,2
SILC,gene:plasmid:153906,0,1,1,2
SILC,gene:plasmid:153907,0,1,0,1
SILC,gene:plasmid:153908,0,0,1,1
SILC,gene:plasmid:153909,0,0,1,1
SILC,gene:plasmid:153913,0,0,1,1
SILC,gene:plasmid:153914,0,0,1,1
SILC,gene:plasmid:153926,0,0,1,1
SILC,gene:plasmid:153927,0,0,1,1
SILC,gene:plasmid:154026,0,1,0,2
SILC,gene:plasmid:154099,0,1,0,1
SILC,gene:plasmid:154100,0,1,0,1
SILC,gene:plasmid:154101,0,1,0,1
SILC,gene:plasmid:154102,0,1,0,2
SILC,gene:plasmid:155952,0,0,1,1
SILC,gene:plasmid:155952,0,1,1,1
SILC,gene:plasmid:155964,0,0,1,2
SILC,gene:plasmid:155964,0,1,0,5
SILC,gene:plasmid:155964,0,1,1,2
SILC,gene:plasmid:155972,0,0,1,1
SILC,gene:plasmid:155972,0,1,0,1
SILC,gene:plasmid:156035,0,1,1,1
SILC,gene:plasmid:156053,0,0,1,1
SILC,gene:plasmid:156084,0,1,0,3
SILC,gene:plasmid:156110,0,0,1,1
SILC,gene:plasmid:156110,0,1,0,1
SILC,gene:plasmid:156119,0,1,1,1
SILC,gene:plasmid:156123,0,0,1,1
SILC,gene:plasmid:156134,0,1,1,1
SILC,gene:plasmid:156145,0,0,1,1
SILC,gene:plasmid:156145,0,1,1,1
SILC,gene:plasmid:156176,0,0,1,2
SILC,gene:plasmid:156176,0,1,0,2
SILC,gene:plasmid:158895,0,0,1,1
SILC,gene:plasmid:158896,0,0,1,1
SILC,gene:plasmid:15988,0,0,1,1
SILC,gene:plasmid:31083,0,1,0,1
SILC,gene:plasmid:88298,0,1,0,1
SILC,gene:plasmid:88299,0,1,0,1
SILC,gene:plasmid:88302,0,1,0,1
SILC,gene:plasmid:88303,0,1,0,1
SILC,gene:plasmid:88308,0,1,0,1
SILC,gene:plasmid:88312,0,0,1,2
SILC,gene:plasmid:88313,0,1,0,2
SILC,gene:plasmid:88313,0,1,1,1
SILC,gene:plasmid:88314,0,0,1,1
SILC,gene:plasmid:88314,0,1,0,1
SILC,gene:plasmid:88334,0,0,1,1
SILC,gene:plasmid:88353,0,1,0,1
SILC,gene:plasmid:88354,0,1,0,1
SILC,gene:plasmid:88358,0,1,0,1
SILC,gene:plasmid:88359,0,1,0,1
SILC,gene:plasmid:88435,0,0,1,1
SILC,gene:plasmid:88436,0,0,1,1
SILC,gene:plasmid:88437,0,0,1,1
SILC,gene:plasmid:88447,0,1,0,1
SILC,gene:plasmid:88458,0,1,0,1
SILC,gene:plasmid:88459,0,0,1,1
SILC,gene:plasmid:88459,0,1,0,1
SILC,gene:plasmid:88459,0,1,1,1
SILC,gene:plasmid:88460,0,1,0,1
SILC,gene:plasmid:88461,0,1,0,1
SILC,gene:plasmid:88461,0,1,1,1
SILC,gene:plasmid:88462,0,1,0,1
SILC,gene:plasmid:88462,0,1,1,1
SILC,gene:plasmid:88463,0,1,0,1
SILC,gene:plasmid:88464,0,1,0,1
SILC,gene:plasmid:88465,0,1,0,1
SILC,gene:plasmid:88466,0,1,0,1
SILC,gene:plasmid:88472,0,1,0,2
SILC,gene:plasmid:88473,0,1,0,2
SILC,gene:plasmid:88474,0,1,0,1
SILC,gene:plasmid:88475,0,1,0,2
SILC,gene:plasmid:88476,0,1,0,1
SILC,gene:plasmid:88824,0,1,1,1
SILC,gene:plasmid:91743,0,0,1,1
SILC,gene:plasmid:91763,0,0,1,1
SILC,gene:plasmid:91925,0,0,1,1
SILC,gene:plasmid:91980,0,0,1,1
SILC,gene:plasmid:92044,0,0,1,1
SILC,gene:plasmid:92045,0,0,1,1
SILC,gene:plasmid:92088,0,1,0,1
SILC,gene:plasmid:92141,0,0,1,1
SILE,gene:plasmid:139674,0,1,0,2
SILE,gene:plasmid:153900,0,1,0,2
SILE,gene:plasmid:153901,0,1,0,2
SILE,gene:plasmid:153902,0,1,0,1
SILE,gene:plasmid:153903,0,0,1,1
SILE,gene:plasmid:153903,0,1,0,2
SILE,gene:plasmid:154099,0,1,0,1
SILE,gene:plasmid:154100,0,1,0,1
SILE,gene:plasmid:154101,0,1,0,1
SILE,gene:plasmid:154102,0,1,0,1
SILE,gene:plasmid:156119,0,1,0,1
SILE,gene:plasmid:156145,0,1,0,1
SILE,gene:plasmid:158895,0,1,0,2
SILE,gene:plasmid:158896,0,1,0,2
SILE,gene:plasmid:15990,0,1,0,1
SILE,gene:plasmid:91742,0,1,0,1
SILE,gene:plasmid:91743,0,1,0,1
SILE,gene:plasmid:92044,0,1,0,2
SILE,gene:plasmid:92045,0,1,0,1
SILF,gene:plasmid:153906,0,1,0,1
SILF,gene:plasmid:155964,0,1,0,1
SILP,gene:plasmid:134726,0,1,0,1
SILP,gene:plasmid:139674,0,1,0,2
SILP,gene:plasmid:147498,0,1,0,1
SILP,gene:plasmid:153901,0,0,1,1
SILP,gene:plasmid:153902,0,0,1,1
SILP,gene:plasmid:153903,0,0,1,3
SILP,gene:plasmid:153903,0,1,0,2
SILP,gene:plasmid:153903,1,0,0,2
SILP,gene:plasmid:153903,1,1,0,1
